user_id,step,event_name,ui_group,user_region
1914,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1914,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
1915,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1916,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1916,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1917,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1918,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1919,1_app_opened,app_opened,A(기존 UI),도심권
1920,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1920,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
1921,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1922,1_app_opened,app_opened,A(기존 UI),도심권
1923,1_app_opened,app_opened,B(개선 UI),도심권
1924,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1925,1_app_opened,app_opened,B(개선 UI),도심권
1926,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1927,1_app_opened,app_opened,B(개선 UI),도심권
1928,1_app_opened,app_opened,A(기존 UI),도심권
1929,1_app_opened,app_opened,B(개선 UI),도심권
1929,2_home_viewed,home_viewed,B(개선 UI),도심권
1929,3_cart_interacted,cart_interacted,B(개선 UI),도심권
1929,4_purchase_completed,purchase_completed,B(개선 UI),도심권
1930,1_app_opened,app_opened,A(기존 UI),도심권
1930,2_home_viewed,home_viewed,A(기존 UI),도심권
1931,1_app_opened,app_opened,B(개선 UI),도심권
1932,1_app_opened,app_opened,B(개선 UI),도심권
1933,1_app_opened,app_opened,B(개선 UI),도심권
1934,1_app_opened,app_opened,B(개선 UI),도심권
1934,2_home_viewed,home_viewed,B(개선 UI),도심권
1935,1_app_opened,app_opened,B(개선 UI),도심권
1936,1_app_opened,app_opened,B(개선 UI),도심권
1937,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1938,1_app_opened,app_opened,B(개선 UI),도심권
1938,2_home_viewed,home_viewed,B(개선 UI),도심권
1939,1_app_opened,app_opened,A(기존 UI),도심권
1939,2_home_viewed,home_viewed,A(기존 UI),도심권
1940,1_app_opened,app_opened,A(기존 UI),도심권
1941,1_app_opened,app_opened,A(기존 UI),도심권
1941,2_home_viewed,home_viewed,A(기존 UI),도심권
1942,1_app_opened,app_opened,A(기존 UI),도심권
1943,1_app_opened,app_opened,B(개선 UI),도심권
1944,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1944,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1945,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1946,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1946,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1947,1_app_opened,app_opened,A(기존 UI),도심권
1948,1_app_opened,app_opened,A(기존 UI),도심권
1949,1_app_opened,app_opened,A(기존 UI),도심권
1950,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1951,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1952,1_app_opened,app_opened,A(기존 UI),도심권
1952,2_home_viewed,home_viewed,A(기존 UI),도심권
1953,1_app_opened,app_opened,B(개선 UI),도심권
1953,2_home_viewed,home_viewed,B(개선 UI),도심권
1954,1_app_opened,app_opened,B(개선 UI),도심권
1954,2_home_viewed,home_viewed,B(개선 UI),도심권
1955,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1955,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1956,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1957,1_app_opened,app_opened,B(개선 UI),도심권
1958,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1959,1_app_opened,app_opened,B(개선 UI),도심권
1959,2_home_viewed,home_viewed,B(개선 UI),도심권
1959,3_cart_interacted,cart_interacted,B(개선 UI),도심권
1959,4_purchase_completed,purchase_completed,B(개선 UI),도심권
1960,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1960,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1960,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
1960,4_purchase_completed,purchase_completed,B(개선 UI),외곽 주거지(초월읍 등)
1961,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1962,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1963,1_app_opened,app_opened,B(개선 UI),도심권
1964,1_app_opened,app_opened,A(기존 UI),도심권
1965,1_app_opened,app_opened,B(개선 UI),도심권
1965,2_home_viewed,home_viewed,B(개선 UI),도심권
1965,3_cart_interacted,cart_interacted,B(개선 UI),도심권
1966,1_app_opened,app_opened,B(개선 UI),도심권
1966,2_home_viewed,home_viewed,B(개선 UI),도심권
1967,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1968,1_app_opened,app_opened,A(기존 UI),도심권
1969,1_app_opened,app_opened,A(기존 UI),도심권
1970,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1970,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
1970,3_cart_interacted,cart_interacted,A(기존 UI),외곽 주거지(초월읍 등)
1971,1_app_opened,app_opened,A(기존 UI),도심권
1972,1_app_opened,app_opened,B(개선 UI),도심권
1972,2_home_viewed,home_viewed,B(개선 UI),도심권
1973,1_app_opened,app_opened,A(기존 UI),도심권
1973,2_home_viewed,home_viewed,A(기존 UI),도심권
1974,1_app_opened,app_opened,B(개선 UI),도심권
1974,2_home_viewed,home_viewed,B(개선 UI),도심권
1975,1_app_opened,app_opened,A(기존 UI),도심권
1976,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1977,1_app_opened,app_opened,A(기존 UI),도심권
1977,2_home_viewed,home_viewed,A(기존 UI),도심권
1978,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1979,1_app_opened,app_opened,B(개선 UI),도심권
1979,2_home_viewed,home_viewed,B(개선 UI),도심권
1979,3_cart_interacted,cart_interacted,B(개선 UI),도심권
1980,1_app_opened,app_opened,B(개선 UI),도심권
1980,2_home_viewed,home_viewed,B(개선 UI),도심권
1981,1_app_opened,app_opened,A(기존 UI),도심권
1981,2_home_viewed,home_viewed,A(기존 UI),도심권
1981,3_cart_interacted,cart_interacted,A(기존 UI),도심권
1981,4_purchase_completed,purchase_completed,A(기존 UI),도심권
1982,1_app_opened,app_opened,B(개선 UI),도심권
1982,2_home_viewed,home_viewed,B(개선 UI),도심권
1983,1_app_opened,app_opened,A(기존 UI),도심권
1984,1_app_opened,app_opened,A(기존 UI),도심권
1985,1_app_opened,app_opened,A(기존 UI),도심권
1986,1_app_opened,app_opened,A(기존 UI),도심권
1987,1_app_opened,app_opened,B(개선 UI),도심권
1987,2_home_viewed,home_viewed,B(개선 UI),도심권
1987,3_cart_interacted,cart_interacted,B(개선 UI),도심권
1988,1_app_opened,app_opened,A(기존 UI),도심권
1989,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
1989,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
1990,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1990,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1990,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
1991,1_app_opened,app_opened,B(개선 UI),도심권
1992,1_app_opened,app_opened,A(기존 UI),도심권
1992,2_home_viewed,home_viewed,A(기존 UI),도심권
1992,3_cart_interacted,cart_interacted,A(기존 UI),도심권
1992,4_purchase_completed,purchase_completed,A(기존 UI),도심권
1993,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1993,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1993,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
1994,1_app_opened,app_opened,A(기존 UI),도심권
1995,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1995,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1996,1_app_opened,app_opened,B(개선 UI),도심권
1997,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
1997,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
1998,1_app_opened,app_opened,A(기존 UI),도심권
1998,2_home_viewed,home_viewed,A(기존 UI),도심권
1999,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2000,1_app_opened,app_opened,A(기존 UI),도심권
2001,1_app_opened,app_opened,A(기존 UI),도심권
2002,1_app_opened,app_opened,A(기존 UI),도심권
2003,1_app_opened,app_opened,B(개선 UI),도심권
2003,2_home_viewed,home_viewed,B(개선 UI),도심권
2003,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2003,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2004,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2005,1_app_opened,app_opened,A(기존 UI),도심권
2006,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2006,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2007,1_app_opened,app_opened,A(기존 UI),도심권
2008,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2009,1_app_opened,app_opened,A(기존 UI),도심권
2010,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2011,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2012,1_app_opened,app_opened,A(기존 UI),도심권
2013,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2013,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2014,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2015,1_app_opened,app_opened,B(개선 UI),도심권
2015,2_home_viewed,home_viewed,B(개선 UI),도심권
2016,1_app_opened,app_opened,A(기존 UI),도심권
2017,1_app_opened,app_opened,A(기존 UI),도심권
2017,2_home_viewed,home_viewed,A(기존 UI),도심권
2018,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2019,1_app_opened,app_opened,A(기존 UI),도심권
2020,1_app_opened,app_opened,B(개선 UI),도심권
2021,1_app_opened,app_opened,B(개선 UI),도심권
2022,1_app_opened,app_opened,B(개선 UI),도심권
2023,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2024,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2024,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
2025,1_app_opened,app_opened,A(기존 UI),도심권
2025,2_home_viewed,home_viewed,A(기존 UI),도심권
2026,1_app_opened,app_opened,A(기존 UI),도심권
2027,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2028,1_app_opened,app_opened,B(개선 UI),도심권
2028,2_home_viewed,home_viewed,B(개선 UI),도심권
2029,1_app_opened,app_opened,A(기존 UI),도심권
2030,1_app_opened,app_opened,B(개선 UI),도심권
2030,2_home_viewed,home_viewed,B(개선 UI),도심권
2031,1_app_opened,app_opened,A(기존 UI),도심권
2032,1_app_opened,app_opened,B(개선 UI),도심권
2033,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2034,1_app_opened,app_opened,B(개선 UI),도심권
2035,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2036,1_app_opened,app_opened,A(기존 UI),도심권
2036,2_home_viewed,home_viewed,A(기존 UI),도심권
2037,1_app_opened,app_opened,A(기존 UI),도심권
2038,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2039,1_app_opened,app_opened,A(기존 UI),도심권
2040,1_app_opened,app_opened,A(기존 UI),도심권
2041,1_app_opened,app_opened,B(개선 UI),도심권
2042,1_app_opened,app_opened,B(개선 UI),도심권
2043,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2044,1_app_opened,app_opened,A(기존 UI),도심권
2045,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2045,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2046,1_app_opened,app_opened,B(개선 UI),도심권
2046,2_home_viewed,home_viewed,B(개선 UI),도심권
2047,1_app_opened,app_opened,A(기존 UI),도심권
2048,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2049,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2050,1_app_opened,app_opened,A(기존 UI),도심권
2051,1_app_opened,app_opened,A(기존 UI),도심권
2051,2_home_viewed,home_viewed,A(기존 UI),도심권
2052,1_app_opened,app_opened,A(기존 UI),도심권
2053,1_app_opened,app_opened,A(기존 UI),도심권
2054,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2054,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2055,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2055,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2056,1_app_opened,app_opened,B(개선 UI),도심권
2056,2_home_viewed,home_viewed,B(개선 UI),도심권
2056,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2056,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2057,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2058,1_app_opened,app_opened,A(기존 UI),도심권
2059,1_app_opened,app_opened,B(개선 UI),도심권
2059,2_home_viewed,home_viewed,B(개선 UI),도심권
2060,1_app_opened,app_opened,B(개선 UI),도심권
2060,2_home_viewed,home_viewed,B(개선 UI),도심권
2060,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2061,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2062,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2063,1_app_opened,app_opened,B(개선 UI),도심권
2063,2_home_viewed,home_viewed,B(개선 UI),도심권
2064,1_app_opened,app_opened,A(기존 UI),도심권
2065,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2066,1_app_opened,app_opened,B(개선 UI),도심권
2066,2_home_viewed,home_viewed,B(개선 UI),도심권
2067,1_app_opened,app_opened,A(기존 UI),도심권
2067,2_home_viewed,home_viewed,A(기존 UI),도심권
2068,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2068,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
2069,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2070,1_app_opened,app_opened,A(기존 UI),도심권
2071,1_app_opened,app_opened,B(개선 UI),도심권
2071,2_home_viewed,home_viewed,B(개선 UI),도심권
2072,1_app_opened,app_opened,B(개선 UI),도심권
2073,1_app_opened,app_opened,A(기존 UI),도심권
2073,2_home_viewed,home_viewed,A(기존 UI),도심권
2074,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2075,1_app_opened,app_opened,B(개선 UI),도심권
2076,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2077,1_app_opened,app_opened,A(기존 UI),도심권
2078,1_app_opened,app_opened,A(기존 UI),도심권
2079,1_app_opened,app_opened,B(개선 UI),도심권
2079,2_home_viewed,home_viewed,B(개선 UI),도심권
2079,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2079,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2080,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2080,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2080,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
2081,1_app_opened,app_opened,A(기존 UI),도심권
2082,1_app_opened,app_opened,A(기존 UI),도심권
2082,2_home_viewed,home_viewed,A(기존 UI),도심권
2083,1_app_opened,app_opened,A(기존 UI),도심권
2084,1_app_opened,app_opened,B(개선 UI),도심권
2085,1_app_opened,app_opened,B(개선 UI),도심권
2085,2_home_viewed,home_viewed,B(개선 UI),도심권
2086,1_app_opened,app_opened,A(기존 UI),도심권
2087,1_app_opened,app_opened,A(기존 UI),도심권
2088,1_app_opened,app_opened,B(개선 UI),도심권
2088,2_home_viewed,home_viewed,B(개선 UI),도심권
2089,1_app_opened,app_opened,B(개선 UI),도심권
2089,2_home_viewed,home_viewed,B(개선 UI),도심권
2090,1_app_opened,app_opened,A(기존 UI),도심권
2090,2_home_viewed,home_viewed,A(기존 UI),도심권
2090,3_cart_interacted,cart_interacted,A(기존 UI),도심권
2090,4_purchase_completed,purchase_completed,A(기존 UI),도심권
2091,1_app_opened,app_opened,B(개선 UI),도심권
2091,2_home_viewed,home_viewed,B(개선 UI),도심권
2091,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2092,1_app_opened,app_opened,B(개선 UI),도심권
2092,2_home_viewed,home_viewed,B(개선 UI),도심권
2092,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2092,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2093,1_app_opened,app_opened,A(기존 UI),도심권
2094,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2095,1_app_opened,app_opened,A(기존 UI),도심권
2096,1_app_opened,app_opened,B(개선 UI),도심권
2096,2_home_viewed,home_viewed,B(개선 UI),도심권
2097,1_app_opened,app_opened,B(개선 UI),도심권
2097,2_home_viewed,home_viewed,B(개선 UI),도심권
2098,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2099,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2100,1_app_opened,app_opened,A(기존 UI),도심권
2101,1_app_opened,app_opened,B(개선 UI),도심권
2102,1_app_opened,app_opened,B(개선 UI),도심권
2102,2_home_viewed,home_viewed,B(개선 UI),도심권
2103,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2103,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
2104,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2105,1_app_opened,app_opened,B(개선 UI),도심권
2105,2_home_viewed,home_viewed,B(개선 UI),도심권
2106,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2107,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2108,1_app_opened,app_opened,B(개선 UI),도심권
2108,2_home_viewed,home_viewed,B(개선 UI),도심권
2108,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2109,1_app_opened,app_opened,A(기존 UI),도심권
2110,1_app_opened,app_opened,B(개선 UI),도심권
2111,1_app_opened,app_opened,A(기존 UI),도심권
2112,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2113,1_app_opened,app_opened,A(기존 UI),도심권
2114,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2114,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2114,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
2115,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2116,1_app_opened,app_opened,A(기존 UI),도심권
2117,1_app_opened,app_opened,A(기존 UI),도심권
2118,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2118,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2119,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2120,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2121,1_app_opened,app_opened,B(개선 UI),도심권
2121,2_home_viewed,home_viewed,B(개선 UI),도심권
2122,1_app_opened,app_opened,B(개선 UI),도심권
2123,1_app_opened,app_opened,B(개선 UI),도심권
2123,2_home_viewed,home_viewed,B(개선 UI),도심권
2123,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2123,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2124,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2125,1_app_opened,app_opened,B(개선 UI),도심권
2126,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2127,1_app_opened,app_opened,B(개선 UI),도심권
2127,2_home_viewed,home_viewed,B(개선 UI),도심권
2128,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2129,1_app_opened,app_opened,B(개선 UI),도심권
2129,2_home_viewed,home_viewed,B(개선 UI),도심권
2129,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2130,1_app_opened,app_opened,A(기존 UI),도심권
2131,1_app_opened,app_opened,A(기존 UI),도심권
2132,1_app_opened,app_opened,A(기존 UI),도심권
2133,1_app_opened,app_opened,B(개선 UI),도심권
2134,1_app_opened,app_opened,B(개선 UI),도심권
2135,1_app_opened,app_opened,B(개선 UI),도심권
2136,1_app_opened,app_opened,B(개선 UI),도심권
2137,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2138,1_app_opened,app_opened,B(개선 UI),도심권
2139,1_app_opened,app_opened,A(기존 UI),도심권
2140,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2140,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2141,1_app_opened,app_opened,B(개선 UI),도심권
2141,2_home_viewed,home_viewed,B(개선 UI),도심권
2142,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2142,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2142,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
2143,1_app_opened,app_opened,B(개선 UI),도심권
2143,2_home_viewed,home_viewed,B(개선 UI),도심권
2144,1_app_opened,app_opened,A(기존 UI),도심권
2145,1_app_opened,app_opened,A(기존 UI),도심권
2146,1_app_opened,app_opened,B(개선 UI),도심권
2147,1_app_opened,app_opened,A(기존 UI),도심권
2148,1_app_opened,app_opened,A(기존 UI),도심권
2149,1_app_opened,app_opened,A(기존 UI),도심권
2150,1_app_opened,app_opened,B(개선 UI),도심권
2151,1_app_opened,app_opened,A(기존 UI),도심권
2151,2_home_viewed,home_viewed,A(기존 UI),도심권
2151,3_cart_interacted,cart_interacted,A(기존 UI),도심권
2151,4_purchase_completed,purchase_completed,A(기존 UI),도심권
2152,1_app_opened,app_opened,A(기존 UI),도심권
2153,1_app_opened,app_opened,B(개선 UI),도심권
2154,1_app_opened,app_opened,B(개선 UI),도심권
2155,1_app_opened,app_opened,A(기존 UI),도심권
2155,2_home_viewed,home_viewed,A(기존 UI),도심권
2156,1_app_opened,app_opened,A(기존 UI),도심권
2157,1_app_opened,app_opened,A(기존 UI),도심권
2157,2_home_viewed,home_viewed,A(기존 UI),도심권
2158,1_app_opened,app_opened,A(기존 UI),도심권
2159,1_app_opened,app_opened,A(기존 UI),도심권
2160,1_app_opened,app_opened,B(개선 UI),도심권
2161,1_app_opened,app_opened,B(개선 UI),도심권
2161,2_home_viewed,home_viewed,B(개선 UI),도심권
2161,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2161,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2162,1_app_opened,app_opened,B(개선 UI),도심권
2163,1_app_opened,app_opened,A(기존 UI),도심권
2164,1_app_opened,app_opened,B(개선 UI),도심권
2165,1_app_opened,app_opened,A(기존 UI),도심권
2166,1_app_opened,app_opened,B(개선 UI),도심권
2167,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2167,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2168,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2169,1_app_opened,app_opened,B(개선 UI),도심권
2170,1_app_opened,app_opened,A(기존 UI),도심권
2171,1_app_opened,app_opened,B(개선 UI),도심권
2171,2_home_viewed,home_viewed,B(개선 UI),도심권
2171,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2172,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2172,2_home_viewed,home_viewed,A(기존 UI),외곽 주거지(초월읍 등)
2173,1_app_opened,app_opened,A(기존 UI),도심권
2174,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2174,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2175,1_app_opened,app_opened,A(기존 UI),도심권
2176,1_app_opened,app_opened,B(개선 UI),도심권
2176,2_home_viewed,home_viewed,B(개선 UI),도심권
2177,1_app_opened,app_opened,A(기존 UI),도심권
2178,1_app_opened,app_opened,B(개선 UI),도심권
2178,2_home_viewed,home_viewed,B(개선 UI),도심권
2179,1_app_opened,app_opened,B(개선 UI),도심권
2179,2_home_viewed,home_viewed,B(개선 UI),도심권
2180,1_app_opened,app_opened,B(개선 UI),도심권
2180,2_home_viewed,home_viewed,B(개선 UI),도심권
2180,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2181,1_app_opened,app_opened,A(기존 UI),도심권
2181,2_home_viewed,home_viewed,A(기존 UI),도심권
2182,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2183,1_app_opened,app_opened,A(기존 UI),도심권
2184,1_app_opened,app_opened,A(기존 UI),도심권
2184,2_home_viewed,home_viewed,A(기존 UI),도심권
2185,1_app_opened,app_opened,B(개선 UI),도심권
2186,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2186,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2187,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2187,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2187,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
2187,4_purchase_completed,purchase_completed,B(개선 UI),외곽 주거지(초월읍 등)
2188,1_app_opened,app_opened,B(개선 UI),도심권
2188,2_home_viewed,home_viewed,B(개선 UI),도심권
2188,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2188,4_purchase_completed,purchase_completed,B(개선 UI),도심권
2189,1_app_opened,app_opened,B(개선 UI),도심권
2190,1_app_opened,app_opened,B(개선 UI),도심권
2190,2_home_viewed,home_viewed,B(개선 UI),도심권
2191,1_app_opened,app_opened,A(기존 UI),도심권
2192,1_app_opened,app_opened,B(개선 UI),도심권
2192,2_home_viewed,home_viewed,B(개선 UI),도심권
2193,1_app_opened,app_opened,B(개선 UI),외곽 주거지(초월읍 등)
2193,2_home_viewed,home_viewed,B(개선 UI),외곽 주거지(초월읍 등)
2193,3_cart_interacted,cart_interacted,B(개선 UI),외곽 주거지(초월읍 등)
2194,1_app_opened,app_opened,B(개선 UI),도심권
2194,2_home_viewed,home_viewed,B(개선 UI),도심권
2194,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2195,1_app_opened,app_opened,A(기존 UI),도심권
2196,1_app_opened,app_opened,A(기존 UI),도심권
2197,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
2198,1_app_opened,app_opened,B(개선 UI),도심권
2198,2_home_viewed,home_viewed,B(개선 UI),도심권
2198,3_cart_interacted,cart_interacted,B(개선 UI),도심권
2199,1_app_opened,app_opened,B(개선 UI),도심권
2200,1_app_opened,app_opened,A(기존 UI),도심권
2201,1_app_opened,app_opened,B(개선 UI),도심권
2202,1_app_opened,app_opened,A(기존 UI),외곽 주거지(초월읍 등)
